NUMBER_KEY,PARCELID,ELEV_ZONE,BLDG_ZONE,ELEC_ZONE,MECH_ZONE,PLMB_ZONE,SIGN_ZONE,ENFC_ZONE
C04758996,069072  00013,1,2,1,7,1,4,4
M0749550,069004  00159,1,2,1,7,1,4,4
E0719513,072011  00005,1,2,1,7,1,4,4
E0719523,072011  00005,1,2,1,7,1,4,4
M0716636,058143  00027,2,16,15,5,7,2,2
P0355417,058144  00016,2,16,15,5,7,2,2
P0340316,D0242E E00055,2,16,13,8,8,8,8
E0735796,D0242E C00039,2,16,13,8,8,8,8
C04682502,044090  00061,1,6,7,11,4,2,2
B1111764,038068  00017,1,6,7,11,4,2,2
E0719813,038068  00016,1,6,7,11,4,2,2
M0740896,038068  00016,1,6,7,11,4,2,2
B1116225,058079  00039,2,16,15,5,7,2,2
M0750802,058079  00039,2,16,15,5,7,2,2
M0758513,058079  00039,2,16,15,5,7,2,2
BC0015124,094200  00540,2,16,13,8,7,5,5
SR025305,094200  00540,2,16,13,8,7,5,5
SR024695,094200  00489,2,16,13,8,7,5,5
M0723623,074029  00018,2,16,11,9,7,5,5
E0735997,D0134  O00005,1,2,1,7,1,4,4
M0757602,D0134  O00005,1,2,1,7,1,4,4
M0757553,D0134  O00004,1,2,1,7,1,4,4
C2010408,D0134 O00043,1,2,1,7,1,4,4
E0734931,089051 A00018,1,15,4,2,5,1,1
M0747847,089051 A00018,1,15,4,2,5,1,1
B1118102,093407 O00017,2,16,13,8,7,5,5
E0732560,093407 O00017,2,16,13,8,7,5,5
E0736285,096521 A00098,1,11,4,2,5,9,9
M0755084,096521 A00098,1,11,4,2,5,9,9
M0736944,096521 A00088,1,4,4,2,2,9,9
E0717853,093510 C00148,2,16,13,8,7,5,5
P0355386,093510 C00129,2,16,13,8,7,5,5
E0734061,093510 C00130,2,16,13,8,7,5,5
M0758636,060105  00005,2,10,15,5,9,7,7
E0670826,060108  00010C,2,10,15,5,6,7,7
E0568629,047004  00003,2,10,15,5,6,7,7
E0568630,047004  00003,2,10,15,5,6,7,7
E0723774,060123  00003C,2,10,15,5,7,2,2
B1106853,047033  00023,2,10,15,5,7,2,2
B1114019,047033  00023,2,10,15,5,7,2,2
P0351404,060124  00005,2,10,15,5,7,2,2
C2010069,060124  00061,2,10,15,5,7,2,2
BC0012657,060145  00001,2,10,15,5,7,2,2
BC0013575,060145  00001,2,10,15,5,7,2,2
M0697822,002005  00001C,2,1,6,4,3,7,7
P0348282,002005  00001C,2,1,6,4,3,7,7
E0715717,002006  00025C,2,1,6,4,3,7,7
ELV02301,002006  00025C,2,1,6,4,3,7,7
P052798,002006  00025C,2,1,6,4,3,7,7
B1051418,,2,1,6,4,3,7,7
B1097557,,2,1,6,4,3,7,7
ELV00287,002002  00001,2,1,6,4,3,7,7
B1114057,022001  00040,1,2,6,4,3,7,7
B1106611,002037  00002,2,1,6,4,3,7,7
E0694141,002037  00002,2,1,6,4,3,7,7
E0699976,002037  00002,2,1,6,4,3,7,7
E0701123,002037  00002,2,1,6,4,3,7,7
E0720167,002037  00002,2,1,6,4,3,7,7
E0725494,002037  00002,2,1,6,4,3,7,7
M0703007,002037  00002,2,1,6,4,3,7,7
M0710464,002037  00002,2,1,6,4,3,7,7
P0349272,002037  00002,2,1,6,4,3,7,7
S0109722,002037  00002,2,1,6,4,3,7,7
S0109723,002037  00002,2,1,6,4,3,7,7
B1112163,002039  00024,2,1,6,4,3,7,7
SR023364,002040  00001,2,1,6,4,3,7,7
M0701126,002039 A00016,2,1,6,4,3,7,7
B1110052,002039 A00002,2,1,6,4,3,7,7
M0709668,002041  00007,2,1,6,4,3,7,7
B1108645,002041  00009,2,1,6,4,3,7,7
B1107783,002042  00020,2,1,6,4,3,7,7
B1107784,002042  00020,2,1,6,4,3,7,7
E0693950,002042  00020,2,1,6,4,3,7,7
E0699266,002042  00020,2,1,6,4,3,7,7
E0734331,002042  00020,2,1,6,4,3,7,7
E0737294,002042  00020,2,1,6,4,3,7,7
M0754309,002042  00020,2,1,6,4,3,7,7
P0357453,002042  00020,2,1,6,4,3,7,7
M0711315,002042  00031,2,1,6,4,3,7,7
B1113006,002099  00008,2,1,6,4,3,7,7
B1115389,002098 00002,2,1,6,4,3,7,7
E0728784,002098 00002,2,1,6,4,3,7,7
E0732515,002098 00002,2,1,6,4,3,7,7
M0720350,002098 00002,2,1,6,4,3,7,7
M0753456,002098 00002,2,1,6,4,3,7,7
M0758409,002098 00002,2,1,6,4,3,7,7
P0351490,002098 00002,2,1,6,4,3,7,7
P0351499,002098 00002,2,1,6,4,3,7,7
P0354161,002098 00002,2,1,6,4,3,7,7
SR023659,002101  00017,2,1,6,4,3,7,7
SR024346,002103  00011,2,1,6,4,3,7,7
E0720678,002105 B00063,2,1,6,4,3,7,7
P0353629,002094 B00024,2,1,6,4,3,7,7
B1096181,002093 A00002,2,1,6,4,3,7,7
P0342068,002093 A00002,2,1,6,4,3,7,7
M0725721,002107  00001,2,1,6,4,3,7,7
B1105066,002092  00010,2,1,6,4,3,7,7
B1051620,093510 X00016,2,16,13,8,7,5,5
P0358891,093510 X00016,2,16,13,8,7,5,5
B1051381,081099  00008,2,16,13,8,8,8,8
E0723386,081099  00008,2,16,13,8,8,8,8
E0730222,081099  00008,2,16,13,8,8,8,8
E0730223,081099  00008,2,16,13,8,8,8,8
E0713035,081100  00027,2,16,13,8,8,8,8
M0741943,081100  00027,2,16,13,8,8,8,8
E0732102,081099  00014,2,16,13,8,8,8,8
M0755665,081099  00014,2,16,13,8,8,8,8
M0632266,002108  00001C,2,1,6,4,3,7,7
E0719634,002113  00001,2,1,6,4,3,7,7
M0749649,002115  00009,2,1,6,4,3,7,7
E0709217,011003  00053C,2,1,6,4,3,7,7
M0715898,011003  00053C,2,1,6,4,3,7,7
E0726262,093719 J00032,2,16,13,8,7,5,5
M0751126,093719 J00032,2,16,13,8,7,5,5
M0744136,050073  00008,2,10,10,10,6,7,7
M0711481,050073  00009,2,10,10,10,6,7,7
E0728790,050070  00019,2,10,10,10,6,7,7
E0707588,050073  00012,2,10,10,10,6,7,7
E0723753,049011  00024,2,10,15,10,6,7,7
B1110452,049055  00021,2,10,15,10,6,7,7
C04682058,049055  00018,2,10,15,10,6,7,7
B1114707,049055  00016,2,10,15,10,6,7,7
E0712442,049060  00009,2,10,15,10,6,7,7
E0726215,049059  00005,2,10,15,10,6,7,7
E0735929,049058  00012,2,10,15,10,6,7,7
B1117422,049072  00004,2,10,15,10,6,7,7
P0354901,050036  00018C,2,10,10,10,6,7,7
E0736300,053116  00011,1,6,8,11,4,2,2
M0755099,053116  00011,1,6,8,11,4,2,2
P0353650,G0242U C00181,2,16,13,8,8,8,8
M0754211,G0242U C00181,2,16,13,8,8,8,8
M0730472,075091  00010,2,10,10,10,6,10,10
M0738060,075087  00266,2,10,10,10,6,10,10
E0721343,049079  00026,2,10,15,10,6,7,7
M0748116,G0219B G00016,2,17,9,6,7,1,1
B1090241,081092  00020,2,16,13,8,8,8,8
E0683144,081092  00020,2,16,13,8,8,8,8
P0357416,081092  00020,2,16,13,8,8,8,8
M0726062,001108  00005C,1,1,6,4,3,7,7
P0337718,001108  00005C,1,1,6,4,3,7,7
P0351795,001108  00005C,1,1,6,4,3,7,7
E0699204,001108  00005C,1,1,6,4,3,7,7
P0337747,001108  00005C,1,1,6,4,3,7,7
B1117565,021122  00029,1,1,6,4,3,7,7
M0737058,021122  00024,1,1,6,4,3,7,7
B1117176,020056  00004,1,1,7,11,9,7,7
M0748837,020056  00004,1,1,7,11,9,7,7
B1115226,020081  00002C,1,1,7,11,9,7,7
B1074005,020081  00002C,1,1,7,11,9,7,7
E0709267,020081  00002C,1,1,7,11,9,7,7
S0109169,020081  00002C,1,1,7,11,9,7,7
S0109170,020081  00002C,1,1,7,11,9,7,7
S0109171,020081  00002C,1,1,7,11,9,7,7
B1118531,D0131   00023,1,4,2,1,2,9,9
E0729453,D0131   00023,1,4,2,1,2,9,9
E0680942,059037  00010,2,10,15,5,7,2,2
M07145509,G0220B J00045,1,17,9,6,8,1,1
P0354045,089014  00056,1,15,8,11,4,1,1
E0724101,089014  00067,1,15,8,11,4,1,1
E0732018,045054  00004,2,6,7,11,9,2,2
M0737566,045054  00004,2,6,7,11,9,2,2
E0721510,080023 L00085,1,15,8,5,4,1,1
M0749485,080023 L00085,1,15,8,5,4,1,1
B1083892,080023 L00085,1,15,8,5,4,1,1
E0715570,080008 C00154,1,15,9,6,5,1,1
M0734270,080008 C00154,1,15,9,6,5,1,1
E0716123,080008 C00153,1,15,9,6,5,1,1
M0742645,080008 C00161,1,15,9,6,5,1,1
M0742652,080008 C00161,1,15,9,6,5,1,1
M0715723,080008 C00149,1,15,9,6,5,1,1
B1052026,080008 C00168,1,15,9,6,5,1,1
E0717942,080008 C00168,1,15,9,6,5,1,1
P0360232,080008 C00168,1,15,9,6,5,1,1
B1110637,080023 L00085,1,15,8,5,4,1,1
E0700474,080023 L00085,1,15,8,5,4,1,1
P0339073,080023 L00085,1,15,8,5,4,1,1
E0705947,080023 L00085,1,15,8,5,4,1,1
M0720667,D0137T A00003,1,2,1,7,1,3,3
B1111499,D0137T A00026,1,2,1,7,1,3,3
B1117105,080023 L00085,1,15,8,5,4,1,1
B1090090,080023 L00085,1,15,8,5,4,1,1
E0658007,080023 L00085,1,15,8,5,4,1,1
E0672907,080023 L00085,1,15,8,5,4,1,1
M0722382,080023 L00085,1,15,8,5,4,1,1
M0733046,080023 L00085,1,15,8,5,4,1,1
M0757603,080023 L00085,1,15,8,5,4,1,1
P0338615,080023 L00085,1,15,8,5,4,1,1
E0710978,080023 L00085,1,15,8,5,4,1,1
E0712996,096204 B00027,1,4,4,2,2,9,9
M0719006,096204 B00027,1,4,4,2,2,9,9
E0720641,096204 C00017,1,4,4,2,2,9,9
B1051329,055019  00021,1,6,7,11,4,2,2
E0680945,055015  00010,1,6,7,11,4,2,2
M0732944,055015  00010,1,6,7,11,4,2,2
M0757965,079010  00006,2,10,11,9,6,5,5
M0754637,079061  00100,2,10,10,10,6,10,10
E0720984,079061 A00154,2,10,10,10,6,10,10
M0748109,079061 A00154,2,10,10,10,6,10,10
E0711240,079061 A00158,2,10,10,10,6,10,10
M0734390,079061 A00158,2,10,10,10,6,10,10
M0707814,079061 A00146,2,10,10,10,6,10,10
E0727079,020027  00005,1,1,7,11,9,7,7
B1111315,020027  00003,1,1,7,11,9,7,7
B1112296,020029  00025,1,1,7,11,9,7,7
E0729982,020029  00024,1,1,7,11,9,7,7
M0750844,020029  00024,1,1,7,11,9,7,7
E0705949,020034  00019,1,1,7,11,9,7,7
M0735206,020034  00019,1,1,7,11,9,7,7
E0714388,020033  00025,1,1,7,11,9,7,7
B1109537,020030  00002,1,1,7,11,9,7,7
E0680943,020032  00016,1,1,7,11,9,7,7
B1116816,036012  00045,1,1,7,11,9,7,7
E0728085,036012  00045,1,1,7,11,9,7,7
M0750941,036012  00045,1,1,7,11,9,7,7
P0359164,036012  00045,1,1,7,11,9,7,7
M0708442,036011  00031,1,1,7,11,9,7,7
E0707584,066026  00004,2,16,8,5,7,2,2
B1105646,084007  00255,1,2,1,3,1,4,4
M0605288,013013  00004C,2,10,6,10,6,7,7
B1115230,013047  00016,2,10,6,10,6,7,7
E0721276,078001  00014,2,10,10,10,6,10,10
M0750425,078001  00014,2,10,10,10,6,10,10
M0750449,078001  00014,2,10,10,10,6,10,10
P0357747,078001  00014,2,10,10,10,6,10,10
E0721277,078001  00014,2,10,10,10,6,10,10
M0750426,078001  00014,2,10,10,10,6,10,10
M0750448,078001  00014,2,10,10,10,6,10,10
P0357748,078001  00014,2,10,10,10,6,10,10
E0721278,078001  00014,2,10,10,10,6,10,10
M0750416,078001  00014,2,10,10,10,6,10,10
M0750427,078001  00014,2,10,10,10,6,10,10
P0357749,078001  00014,2,10,10,10,6,10,10
E0721279,078001  00014,2,10,10,10,6,10,10
M0750428,078001  00014,2,10,10,10,6,10,10
M0750450,078001  00014,2,10,10,10,6,10,10
P0357750,078001  00014,2,10,10,10,6,10,10
E0721280,078001  00014,2,10,10,10,6,10,10
M0750429,078001  00014,2,10,10,10,6,10,10
M0750451,078001  00014,2,10,10,10,6,10,10
P0357751,078001  00014,2,10,10,10,6,10,10
E0721281,078001  00014,2,10,10,10,6,10,10
M0750430,078001  00014,2,10,10,10,6,10,10
M0750452,078001  00014,2,10,10,10,6,10,10
P0357752,078001  00014,2,10,10,10,6,10,10
E0721282,078001  00014,2,10,10,10,6,10,10
M0750431,078001  00014,2,10,10,10,6,10,10
M0750453,078001  00014,2,10,10,10,6,10,10
P0357753,078001  00014,2,10,10,10,6,10,10
E0721283,078001  00014,2,10,10,10,6,10,10
M0750432,078001  00014,2,10,10,10,6,10,10
M0750454,078001  00014,2,10,10,10,6,10,10
P0357754,078001  00014,2,10,10,10,6,10,10
E0721284,078001  00014,2,10,10,10,6,10,10
M0750433,078001  00014,2,10,10,10,6,10,10
M0750455,078001  00014,2,10,10,10,6,10,10
P0357755,078001  00014,2,10,10,10,6,10,10
E0721285,078001  00014,2,10,10,10,6,10,10
M0750434,078001  00014,2,10,10,10,6,10,10
M0750456,078001  00014,2,10,10,10,6,10,10
P0357756,078001  00014,2,10,10,10,6,10,10
E0732877,087049  00022,1,5,2,3,1,3,3
M0748451,087049  00022,1,5,2,3,1,3,3
E0721829,087027  00012,1,5,2,3,1,3,3
M0743827,072068  00005,1,2,1,3,1,4,4
B1118041,060039  00044,2,10,15,5,6,7,7
E0702775,060037  00005,2,10,15,5,6,7,7
E0712212,072005  00013,1,2,1,7,1,4,4
M0711744,072005  00013,1,2,1,7,1,4,4
M0717665,072005  00013,1,2,1,7,1,4,4
C2010345,,1,2,1,7,1,4,4
M0707506,,2,1,6,4,3,7,7
M0752546,,2,1,6,4,3,7,7
E0710101,002053  00013,2,1,6,4,3,7,7
M0729918,002053  00013,2,1,6,4,3,7,7
M0753653,074104  00034,2,16,13,8,7,5,5
M0753675,074104  00034,2,16,13,8,7,5,5
S0100863,050123 A00013,2,10,10,10,6,10,10
E0727288,042037  00147,1,6,7,11,9,2,2
M0747511,042037  00147,1,6,7,11,9,2,2
M0728044,075235  00003,2,10,10,10,6,10,10
M0741752,D0210F A00005,1,11,4,2,5,9,9
M0747849,D0210F A00006,1,11,4,2,5,9,9
B1112993,D0211   00080,1,11,4,2,5,9,9
B1108608,002128 00026C,2,1,6,4,3,7,7
E0617138,002128 00026C,2,1,6,4,3,7,7
E0655459,002128 00026C,2,1,6,4,3,7,7
E0686196,002128 00026C,2,1,6,4,3,7,7
E0726635,002128 00026C,2,1,6,4,3,7,7
E0728552,002128 00026C,2,1,6,4,3,7,7
E0736829,002128 00026C,2,1,6,4,3,7,7
M0698536,002128 00026C,2,1,6,4,3,7,7
P0328081,002128 00026C,2,1,6,4,3,7,7
P0337740,002128 00026C,2,1,6,4,3,7,7
P0357622,002128 00026C,2,1,6,4,3,7,7
S0102744,002128 00026C,2,1,6,4,3,7,7
S0102745,002128 00026C,2,1,6,4,3,7,7
S0102746,002128 00026C,2,1,6,4,3,7,7
S0102747,002128 00026C,2,1,6,4,3,7,7
S0108981,002128 00026C,2,1,6,4,3,7,7
B1115861,073017  00195,2,16,11,9,7,5,5
P0349853,073017  00195,2,16,11,9,7,5,5
P0349851,073017  00195,2,16,11,9,7,5,5
P0349854,073017  00195,2,16,11,9,7,5,5
B1116226,073017  00195,2,16,11,9,7,5,5
P0349855,073017  00195,2,16,11,9,7,5,5
P0349856,073017  00195,2,16,11,9,7,5,5
P0349857,073017  00195,2,16,11,9,7,5,5
P0349850,073017  00195,2,16,11,9,7,5,5
B1115859,073017  00195,2,16,11,9,7,5,5
E0737055,073017  00195,2,16,11,9,7,5,5
M0758384,073017  00195,2,16,11,9,7,5,5
P0360990,073017  00195,2,16,11,9,7,5,5
E0737054,073017  00195,2,16,11,9,7,5,5
M0758383,073017  00195,2,16,11,9,7,5,5
P0360991,073017  00195,2,16,11,9,7,5,5
B1115858,073017  00195,2,16,11,9,7,5,5
E0737042,073017  00195,2,16,11,9,7,5,5
M0758385,073017  00195,2,16,11,9,7,5,5
P0359670,073017  00195,2,16,11,9,7,5,5
E0737041,073017  00195,2,16,11,9,7,5,5
M0755603,073017  00195,2,16,11,9,7,5,5
P0360988,073017  00195,2,16,11,9,7,5,5
E0737040,073017  00195,2,16,11,9,7,5,5
M0755602,073017  00195,2,16,11,9,7,5,5
P0360989,073017  00195,2,16,11,9,7,5,5
B1115868,073017  00195,2,16,11,9,7,5,5
E0733968,073017  00195,2,16,11,9,7,5,5
E0733969,073017  00195,2,16,11,9,7,5,5
E0733970,073017  00195,2,16,11,9,7,5,5
E0733971,073017  00195,2,16,11,9,7,5,5
E0734301,073017  00195,2,16,11,9,7,5,5
M0755601,073017  00195,2,16,11,9,7,5,5
P0359806,073017  00195,2,16,11,9,7,5,5
E0733972,073017  00195,2,16,11,9,7,5,5
E0733973,073017  00195,2,16,11,9,7,5,5
E0733974,073017  00195,2,16,11,9,7,5,5
E0733975,073017  00195,2,16,11,9,7,5,5
E0734298,073017  00195,2,16,11,9,7,5,5
M0755600,073017  00195,2,16,11,9,7,5,5
P0359807,073017  00195,2,16,11,9,7,5,5
B1116994,073017  00195,2,16,11,9,7,5,5
E0698711,073017  00195,2,16,11,9,7,5,5
E0698712,073017  00195,2,16,11,9,7,5,5
E0698713,073017  00195,2,16,11,9,7,5,5
E0698714,073017  00195,2,16,11,9,7,5,5
P0349860,073017  00195,2,16,11,9,7,5,5
B1116993,073017  00195,2,16,11,9,7,5,5
E0698726,073017  00195,2,16,11,9,7,5,5
E0698727,073017  00195,2,16,11,9,7,5,5
E0698728,073017  00195,2,16,11,9,7,5,5
E0698729,073017  00195,2,16,11,9,7,5,5
P0359801,073017  00195,2,16,11,9,7,5,5
E0698723,073017  00195,2,16,11,9,7,5,5
E0698724,073017  00195,2,16,11,9,7,5,5
E0698725,073017  00195,2,16,11,9,7,5,5
E0698743,073017  00195,2,16,11,9,7,5,5
P0359802,073017  00195,2,16,11,9,7,5,5
E0698730,073017  00195,2,16,11,9,7,5,5
E0698731,073017  00195,2,16,11,9,7,5,5
E0698732,073017  00195,2,16,11,9,7,5,5
E0698733,073017  00195,2,16,11,9,7,5,5
P0359803,073017  00195,2,16,11,9,7,5,5
B1116992,073017 00195,2,16,11,9,7,5,5
E0698735,073017 00195,2,16,11,9,7,5,5
E0698736,073017 00195,2,16,11,9,7,5,5
E0698737,073017 00195,2,16,11,9,7,5,5
E0698738,073017 00195,2,16,11,9,7,5,5
E0726736,073017 00195,2,16,11,9,7,5,5
E0726737,073017 00195,2,16,11,9,7,5,5
E0726745,073017 00195,2,16,11,9,7,5,5
E0726746,073017 00195,2,16,11,9,7,5,5
P0359798,073017 00195,2,16,11,9,7,5,5
E0698739,073017  00195,2,16,11,9,7,5,5
